timestamp,valores
0.0,25.806451612903224
1.0000300309318597,29.03225806451613
2.0000600618637194,35.483870967741936
3.0000900927955794,51.61290322580645
4.000120123727439,45.16129032258064
5.000150154659298,29.03225806451613
6.000180185591159,22.58064516129032
7.000210216523018,32.25806451612903
8.000240247454878,35.483870967741936
9.000270278386738,19.354838709677416
10.000300309318597,9.677419354838708
11.000330340250457,3.225806451612903
12.000360371182317,16.129032258064516
13.000390402114176,32.25806451612903
14.000420433046036,22.58064516129032
15.000450463977895,16.129032258064516
16.000480494909755,6.451612903225806
17.000510525841616,3.225806451612903
18.000540556773476,-6.451612903225806
19.000570587705333,-12.903225806451612
20.000600618637193,-6.451612903225806
21.000630649569054,-3.225806451612903
22.000660680500914,-6.451612903225806
23.000690711432775,-6.451612903225806
24.000720742364635,-3.225806451612903
25.00075077329649,-6.451612903225806
26.000780804228352,-12.903225806451612
27.000810835160213,-16.129032258064516
28.000840866092073,-16.129032258064516
29.000870897023933,-25.806451612903224
30.00090092795579,-32.25806451612903
31.00093095888765,-29.03225806451613
32.00096098981951,-25.806451612903224
33.00099102075137,-16.129032258064516
34.00102105168323,-3.225806451612903
35.00105108261509,12.903225806451612
36.00108111354695,12.903225806451612
37.00111114447881,16.129032258064516
38.001141175410666,16.129032258064516
39.001171206342526,12.903225806451612
40.00120123727439,12.903225806451612
41.00123126820625,22.58064516129032
42.00126129913811,29.03225806451613
43.00129133006997,25.806451612903224
44.00132136100183,12.903225806451612
45.00135139193369,3.225806451612903
46.00138142286555,9.677419354838708
47.00141145379741,9.677419354838708
48.00144148472927,3.225806451612903
49.00147151566112,0.0
50.00150154659298,6.451612903225806
51.001531577524844,3.225806451612903
52.001561608456704,-6.451612903225806
53.001591639388565,0.0
54.001621670320425,6.451612903225806
55.001651701252285,6.451612903225806
56.001681732184146,3.225806451612903
57.001711763116006,0.0
58.00174179404787,-9.677419354838708
59.00177182497972,3.225806451612903
60.00180185591158,16.129032258064516
61.00183188684344,25.806451612903224
62.0018619177753,48.387096774193544
63.00189194870716,64.51612903225806
64.00192197963902,64.51612903225806
65.00195201057088,74.19354838709677
66.00198204150274,93.54838709677418
67.0020120724346,106.4516129032258
68.00204210336646,112.9032258064516
69.00207213429832,122.58064516129032
70.00210216523018,151.61290322580646
71.00213219616204,174.19354838709677
72.0021622270939,203.2258064516129
73.00219225802576,222.5806451612903
74.00222228895763,245.16129032258064
75.00225231988948,270.96774193548384
76.00228235082133,296.7741935483871
77.0023123817532,319.3548387096774
78.00234241268505,335.48387096774195
79.00237244361692,335.48387096774195
80.00240247454877,341.93548387096774
81.00243250548064,345.1612903225806
82.0024625364125,348.38709677419354
83.00249256734436,354.83870967741933
84.00252259827622,361.2903225806451
85.00255262920808,361.2903225806451
86.00258266013994,348.38709677419354
87.00261269107179,303.2258064516129
88.00264272200366,274.19354838709677
89.00267275293551,258.06451612903226
90.00270278386738,222.5806451612903
91.00273281479923,167.74193548387098
92.0027628457311,125.80645161290322
93.00279287666295,58.06451612903226
94.00282290759482,-22.58064516129032
95.00285293852667,-99.99999999999999
96.00288296945854,-161.29032258064515
97.0029130003904,-222.5806451612903
98.00294303132225,-290.32258064516134
99.00297306225411,-364.51612903225805
100.00300309318597,-435.4838709677419
101.00303312411783,-490.3225806451613
102.00306315504969,-535.4838709677418
103.00309318598156,-577.4193548387096
104.00312321691341,-600.0
105.00315324784528,-619.3548387096773
106.00318327877713,-632.258064516129
107.00321330970898,-645.1612903225806
108.00324334064085,-654.8387096774193
109.0032733715727,-651.6129032258063
110.00330340250457,-641.9354838709677
111.00333343343642,-612.9032258064516
112.00336346436829,-590.3225806451613
113.00339349530014,-570.9677419354838
114.00342352623201,-538.7096774193549
115.00345355716387,-493.54838709677415
116.00348358809573,-445.1612903225806
117.00351361902759,-409.6774193548387
118.00354364995944,-383.8709677419355
119.00357368089131,-351.61290322580646
120.00360371182316,-329.0322580645161
121.00363374275503,-309.67741935483866
122.00366377368688,-283.8709677419355
123.00369380461875,-248.38709677419354
124.0037238355506,-229.0322580645161
125.00375386648247,-206.4516129032258
126.00378389741432,-183.8709677419355
127.00381392834619,-161.29032258064515
128.00384395927804,-132.258064516129
129.0038739902099,-99.99999999999999
130.00390402114175,-74.19354838709677
131.00393405207362,-54.83870967741935
132.00396408300549,-38.70967741935483
133.00399411393735,-32.25806451612903
134.0040241448692,-12.903225806451612
135.00405417580106,16.129032258064516
136.00408420673293,35.483870967741936
137.0041142376648,51.61290322580645
138.00414426859663,67.74193548387096
139.0041742995285,87.09677419354838
140.00420433046037,96.77419354838709
141.0042343613922,99.99999999999999
142.00426439232407,106.4516129032258
143.00429442325594,109.6774193548387
144.0043244541878,116.12903225806453
145.00435448511965,125.80645161290322
146.00438451605152,129.03225806451613
147.00441454698338,132.258064516129
148.00444457791525,122.58064516129032
149.0044746088471,129.03225806451613
150.00450463977896,132.258064516129
151.00453467071083,132.258064516129
152.00456470164266,135.48387096774192
153.00459473257453,141.93548387096774
154.0046247635064,138.70967741935482
155.00465479443827,138.70967741935482
156.0046848253701,138.70967741935482
157.00471485630197,151.61290322580646
158.00474488723384,145.16129032258067
159.0047749181657,129.03225806451613
160.00480494909755,129.03225806451613
161.00483498002941,132.258064516129
162.00486501096128,141.93548387096774
163.00489504189312,141.93548387096774
164.004925072825,151.61290322580646
165.00495510375686,167.74193548387098
166.00498513468872,174.19354838709677
167.00501516562056,174.19354838709677
168.00504519655243,174.19354838709677
169.0050752274843,170.96774193548387
170.00510525841617,170.96774193548387
171.005135289348,170.96774193548387
172.00516532027987,170.96774193548387
173.00519535121174,167.74193548387098
174.00522538214358,154.83870967741933
175.00525541307545,158.06451612903226
176.0052854440073,158.06451612903226
177.00531547493918,154.83870967741933
178.00534550587102,154.83870967741933
179.0053755368029,154.83870967741933
180.00540556773475,164.51612903225805
181.00543559866662,193.54838709677418
182.00546562959846,196.7741935483871
183.00549566053033,187.09677419354836
184.0055256914622,164.51612903225805
185.00555572239404,151.61290322580646
186.0055857533259,141.93548387096774
187.00561578425777,135.48387096774192
188.00564581518964,138.70967741935482
189.00567584612148,138.70967741935482
190.00570587705334,141.93548387096774
191.0057359079852,129.03225806451613
192.00576593891708,132.258064516129
193.00579596984892,148.38709677419354
194.0058260007808,148.38709677419354
195.00585603171265,158.06451612903226
196.0058860626445,167.74193548387098
197.00591609357636,174.19354838709677
198.00594612450823,187.09677419354836
199.0059761554401,196.7741935483871
200.00600618637193,199.99999999999997
201.0060362173038,193.54838709677418
202.00606624823567,190.32258064516128
203.0060962791675,177.41935483870967
204.00612631009938,167.74193548387098
205.00615634103124,154.83870967741933
206.0061863719631,145.16129032258067
207.00621640289495,141.93548387096774
208.00624643382682,145.16129032258067
209.00627646475868,151.61290322580646
210.00630649569055,158.06451612903226
211.0063365266224,164.51612903225805
212.00636655755426,164.51612903225805
213.00639658848613,164.51612903225805
214.00642661941797,164.51612903225805
215.00645665034983,174.19354838709677
216.0064866812817,177.41935483870967
217.00651671221357,174.19354838709677
218.0065467431454,174.19354838709677
219.00657677407727,174.19354838709677
220.00660680500914,177.41935483870967
221.006636835941,170.96774193548387
222.00666686687285,161.29032258064515
223.00669689780472,161.29032258064515
224.00672692873658,158.06451612903226
225.00675695966842,158.06451612903226
226.0067869906003,158.06451612903226
227.00681702153216,158.06451612903226
228.00684705246402,148.38709677419354
229.00687708339586,138.70967741935482
230.00690711432773,141.93548387096774
231.0069371452596,148.38709677419354
232.00696717619147,154.83870967741933
233.0069972071233,164.51612903225805
234.00702723805517,177.41935483870967
235.00705726898704,180.64516129032256
236.00708729991888,174.19354838709677
237.00711733085075,170.96774193548387
238.00714736178261,164.51612903225805
239.00717739271448,158.06451612903226
240.00720742364632,174.19354838709677
241.0072374545782,180.64516129032256
242.00726748551006,180.64516129032256
243.00729751644192,180.64516129032256
244.00732754737376,193.54838709677418
245.00735757830563,206.4516129032258
246.0073876092375,206.4516129032258
247.00741764016934,199.99999999999997
248.0074476711012,193.54838709677418
249.00747770203307,180.64516129032256
250.00750773296494,180.64516129032256
251.00753776389678,180.64516129032256
252.00756779482865,196.7741935483871
253.0075978257605,212.9032258064516
254.00762785669238,216.12903225806448
255.00765788762422,219.3548387096774
256.0076879185561,212.9032258064516
257.0077179494879,196.7741935483871
258.0077479804198,180.64516129032256
259.00777801135166,187.09677419354836
260.0078080422835,196.7741935483871
261.0078380732154,193.54838709677418
262.00786810414724,183.8709677419355
263.00789813507913,170.96774193548387
264.00792816601097,161.29032258064515
265.0079581969428,193.54838709677418
266.0079882278747,219.3548387096774
267.00801825880654,251.61290322580643
268.0080482897384,261.2903225806452
269.0080783206703,251.61290322580643
270.0081083516021,232.25806451612905
271.00813838253396,219.3548387096774
272.00816841346585,209.6774193548387
273.0081984443977,199.99999999999997
274.0082284753296,193.54838709677418
275.0082585062614,190.32258064516128
276.00828853719327,180.64516129032256
277.00831856812516,170.96774193548387
278.008348599057,174.19354838709677
279.00837862998884,174.19354838709677
280.00840866092074,167.74193548387098
281.0084386918526,154.83870967741933
282.0084687227844,141.93548387096774
283.0084987537163,129.03225806451613
284.00852878464815,112.9032258064516
285.00855881558005,96.77419354838709
286.0085888465119,90.32258064516128
287.0086188774437,83.87096774193549
288.0086489083756,80.64516129032258
289.00867893930746,74.19354838709677
290.0087089702393,70.96774193548387
291.0087390011712,51.61290322580645
292.00876903210303,16.129032258064516
293.00879906303487,19.354838709677416
294.00882909396677,25.806451612903224
295.0088591248986,25.806451612903224
296.0088891558305,12.903225806451612
297.00891918676234,6.451612903225806
298.0089492176942,9.677419354838708
299.0089792486261,0.0
300.0090092795579,-9.677419354838708
301.00903931048975,-29.03225806451613
302.00906934142165,-48.387096774193544
303.0090993723535,-58.06451612903226
304.0091294032853,-51.61290322580645
305.0091594342172,-48.387096774193544
306.00918946514906,-48.387096774193544
307.00921949608096,-51.61290322580645
308.0092495270128,-58.06451612903226
309.00927955794464,-74.19354838709677
310.00930958887653,-80.64516129032258
311.0093396198084,-87.09677419354838
312.0093696507402,-99.99999999999999
313.0093996816721,-116.12903225806453
314.00942971260395,-125.80645161290322
315.0094597435358,-129.03225806451613
316.0094897744677,-138.70967741935482
317.0095198053995,-151.61290322580646
318.0095498363314,-164.51612903225805
319.00957986726326,-164.51612903225805
320.0096098981951,-167.74193548387098
321.009639929127,-177.41935483870967
322.00966996005883,-187.09677419354836
323.00969999099067,-187.09677419354836
324.00973002192256,-187.09677419354836
325.0097600528544,-180.64516129032256
326.00979008378624,-183.8709677419355
327.00982011471814,-190.32258064516128
328.00985014565,-196.7741935483871
329.0098801765819,-196.7741935483871
330.0099102075137,-196.7741935483871
331.00994023844555,-193.54838709677418
332.00997026937745,-190.32258064516128
333.0100003003093,-187.09677419354836
334.0100303312411,-190.32258064516128
335.010060362173,-196.7741935483871
336.01009039310486,-203.2258064516129
337.0101204240367,-206.4516129032258
338.0101504549686,-219.3548387096774
339.01018048590043,-219.3548387096774
340.01021051683233,-209.6774193548387
341.01024054776417,-203.2258064516129
342.010270578696,-206.4516129032258
343.0103006096279,-203.2258064516129
344.01033064055974,-206.4516129032258
345.0103606714916,-209.6774193548387
346.0103907024235,-206.4516129032258
347.0104207333553,-190.32258064516128
348.01045076428716,-187.09677419354836
349.01048079521905,-190.32258064516128
350.0105108261509,-193.54838709677418
351.0105408570828,-212.9032258064516
352.0105708880146,-232.25806451612905
353.01060091894647,-235.48387096774195
354.01063094987836,-245.16129032258064
355.0106609808102,-248.38709677419354
356.01069101174204,-258.06451612903226
357.01072104267394,-264.516129032258
358.0107510736058,-254.83870967741933
359.0107811045376,-258.06451612903226
360.0108111354695,-258.06451612903226
361.01084116640135,-248.38709677419354
362.01087119733324,-238.70967741935485
363.0109012282651,-206.4516129032258
364.0109312591969,-158.06451612903226
365.0109612901288,-141.93548387096774
366.01099132106066,-135.48387096774192
367.0110213519925,-129.03225806451613
368.0110513829244,-129.03225806451613
369.01108141385623,-145.16129032258067
370.01111144478807,-154.83870967741933
371.01114147571997,-164.51612903225805
372.0111715066518,-161.29032258064515
373.0112015375837,-158.06451612903226
374.01123156851554,-167.74193548387098
