# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:1E": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:1E0", "device connection": "BTH98:D3:71:FD:62:1E", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "12:6:15.176", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
7	0	0	0	0	517	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	517	
11	0	0	0	0	518	
12	0	0	0	0	518	
13	0	0	0	0	518	
14	0	0	0	0	518	
15	0	0	0	0	518	
0	0	0	0	0	518	
1	0	0	0	0	516	
2	0	0	0	0	516	
3	0	0	0	0	518	
4	0	0	0	0	519	
5	0	0	0	0	519	
6	0	0	0	0	518	
7	0	0	0	0	517	
8	0	0	0	0	515	
9	0	0	0	0	515	
10	0	0	0	0	515	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	514	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	514	
1	0	0	0	0	514	
2	0	0	0	0	514	
3	0	0	0	0	514	
4	0	0	0	0	515	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	513	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	510	
4	0	0	0	0	509	
5	0	0	0	0	508	
6	0	0	0	0	509	
7	0	0	0	0	509	
8	0	0	0	0	508	
9	0	0	0	0	507	
10	0	0	0	0	506	
11	0	0	0	0	506	
12	0	0	0	0	506	
13	0	0	0	0	507	
14	0	0	0	0	505	
15	0	0	0	0	504	
0	0	0	0	0	502	
1	0	0	0	0	503	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	503	
5	0	0	0	0	502	
6	0	0	0	0	501	
7	0	0	0	0	500	
8	0	0	0	0	499	
9	0	0	0	0	500	
10	0	0	0	0	499	
11	0	0	0	0	498	
12	0	0	0	0	497	
13	0	0	0	0	496	
14	0	0	0	0	496	
15	0	0	0	0	497	
0	0	0	0	0	497	
1	0	0	0	0	498	
2	0	0	0	0	498	
3	0	0	0	0	498	
4	0	0	0	0	498	
5	0	0	0	0	497	
6	0	0	0	0	496	
7	0	0	0	0	496	
8	0	0	0	0	496	
9	0	0	0	0	495	
10	0	0	0	0	495	
11	0	0	0	0	495	
12	0	0	0	0	494	
13	0	0	0	0	494	
14	0	0	0	0	494	
15	0	0	0	0	494	
0	0	0	0	0	494	
1	0	0	0	0	494	
2	0	0	0	0	494	
3	0	0	0	0	494	
4	0	0	0	0	494	
5	0	0	0	0	496	
6	0	0	0	0	497	
7	0	0	0	0	498	
8	0	0	0	0	498	
9	0	0	0	0	498	
10	0	0	0	0	499	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	498	
14	0	0	0	0	497	
15	0	0	0	0	496	
0	0	0	0	0	494	
1	0	0	0	0	495	
2	0	0	0	0	495	
3	0	0	0	0	496	
4	0	0	0	0	497	
5	0	0	0	0	497	
6	0	0	0	0	499	
7	0	0	0	0	498	
8	0	0	0	0	497	
9	0	0	0	0	498	
10	0	0	0	0	499	
11	0	0	0	0	498	
12	0	0	0	0	498	
13	0	0	0	0	498	
14	0	0	0	0	498	
15	0	0	0	0	498	
0	0	0	0	0	499	
1	0	0	0	0	498	
2	0	0	0	0	499	
3	0	0	0	0	498	
4	0	0	0	0	498	
5	0	0	0	0	500	
6	0	0	0	0	503	
7	0	0	0	0	504	
8	0	0	0	0	503	
9	0	0	0	0	502	
10	0	0	0	0	503	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	503	
15	0	0	0	0	503	
0	0	0	0	0	503	
1	0	0	0	0	503	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	506	
5	0	0	0	0	508	
6	0	0	0	0	509	
7	0	0	0	0	509	
8	0	0	0	0	509	
9	0	0	0	0	509	
10	0	0	0	0	509	
11	0	0	0	0	508	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	509	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	510	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	510	
11	0	0	0	0	511	
12	0	0	0	0	512	
13	0	0	0	0	514	
14	0	0	0	0	513	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	512	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	515	
8	0	0	0	0	516	
9	0	0	0	0	517	
10	0	0	0	0	518	
11	0	0	0	0	516	
12	0	0	0	0	516	
13	0	0	0	0	515	
14	0	0	0	0	512	
15	0	0	0	0	509	
0	0	0	0	0	508	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	509	
4	0	0	0	0	508	
5	0	0	0	0	507	
6	0	0	0	0	509	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	509	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	509	
0	0	0	0	0	510	
1	0	0	0	0	509	
2	0	0	0	0	510	
3	0	0	0	0	510	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	512	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	511	
12	0	0	0	0	511	
13	0	0	0	0	510	
14	0	0	0	0	510	
15	0	0	0	0	511	
0	0	0	0	0	513	
1	0	0	0	0	515	
2	0	0	0	0	514	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	512	
6	0	0	0	0	510	
7	0	0	0	0	509	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	507	
14	0	0	0	0	508	
15	0	0	0	0	509	
0	0	0	0	0	509	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	509	
4	0	0	0	0	510	
5	0	0	0	0	510	
6	0	0	0	0	509	
7	0	0	0	0	510	
8	0	0	0	0	507	
9	0	0	0	0	506	
10	0	0	0	0	507	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	509	
15	0	0	0	0	509	
0	0	0	0	0	507	
1	0	0	0	0	505	
2	0	0	0	0	506	
3	0	0	0	0	507	
4	0	0	0	0	506	
5	0	0	0	0	505	
6	0	0	0	0	505	
7	0	0	0	0	507	
8	0	0	0	0	509	
9	0	0	0	0	510	
10	0	0	0	0	510	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	509	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	506	
6	0	0	0	0	505	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	505	
10	0	0	0	0	506	
11	0	0	0	0	508	
12	0	0	0	0	507	
13	0	0	0	0	507	
14	0	0	0	0	507	
15	0	0	0	0	506	
0	0	0	0	0	506	
1	0	0	0	0	506	
2	0	0	0	0	505	
3	0	0	0	0	506	
4	0	0	0	0	506	
5	0	0	0	0	506	
6	0	0	0	0	505	
7	0	0	0	0	506	
8	0	0	0	0	507	
9	0	0	0	0	506	
10	0	0	0	0	506	
11	0	0	0	0	506	
12	0	0	0	0	506	
13	0	0	0	0	507	
14	0	0	0	0	506	
15	0	0	0	0	504	
0	0	0	0	0	502	
1	0	0	0	0	502	
2	0	0	0	0	503	
3	0	0	0	0	500	
4	0	0	0	0	499	
5	0	0	0	0	497	
6	0	0	0	0	496	
7	0	0	0	0	495	
8	0	0	0	0	493	
9	0	0	0	0	492	
10	0	0	0	0	489	
11	0	0	0	0	486	
12	0	0	0	0	484	
13	0	0	0	0	482	
14	0	0	0	0	482	
15	0	0	0	0	481	
0	0	0	0	0	480	
1	0	0	0	0	478	
2	0	0	0	0	476	
3	0	0	0	0	475	
4	0	0	0	0	475	
5	0	0	0	0	474	
6	0	0	0	0	474	
7	0	0	0	0	474	
8	0	0	0	0	475	
9	0	0	0	0	475	
10	0	0	0	0	475	
11	0	0	0	0	475	
12	0	0	0	0	474	
13	0	0	0	0	474	
14	0	0	0	0	473	
15	0	0	0	0	471	
0	0	0	0	0	470	
1	0	0	0	0	468	
2	0	0	0	0	466	
3	0	0	0	0	464	
4	0	0	0	0	462	
5	0	0	0	0	460	
6	0	0	0	0	459	
7	0	0	0	0	459	
8	0	0	0	0	461	
9	0	0	0	0	462	
10	0	0	0	0	464	
11	0	0	0	0	465	
12	0	0	0	0	465	
13	0	0	0	0	465	
14	0	0	0	0	464	
15	0	0	0	0	464	
0	0	0	0	0	464	
1	0	0	0	0	467	
2	0	0	0	0	469	
3	0	0	0	0	472	
4	0	0	0	0	474	
5	0	0	0	0	476	
6	0	0	0	0	478	
7	0	0	0	0	481	
8	0	0	0	0	483	
9	0	0	0	0	485	
10	0	0	0	0	488	
11	0	0	0	0	491	
12	0	0	0	0	493	
13	0	0	0	0	495	
14	0	0	0	0	497	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	501	
3	0	0	0	0	502	
4	0	0	0	0	503	
5	0	0	0	0	504	
6	0	0	0	0	505	
7	0	0	0	0	505	
8	0	0	0	0	505	
9	0	0	0	0	506	
10	0	0	0	0	508	
11	0	0	0	0	509	
12	0	0	0	0	510	
13	0	0	0	0	511	
14	0	0	0	0	512	
15	0	0	0	0	514	
0	0	0	0	0	516	
1	0	0	0	0	519	
2	0	0	0	0	521	
3	0	0	0	0	522	
4	0	0	0	0	524	
5	0	0	0	0	525	
6	0	0	0	0	525	
7	0	0	0	0	527	
8	0	0	0	0	527	
9	0	0	0	0	527	
10	0	0	0	0	527	
11	0	0	0	0	527	
12	0	0	0	0	529	
13	0	0	0	0	530	
14	0	0	0	0	531	
15	0	0	0	0	532	
0	0	0	0	0	534	
1	0	0	0	0	536	
2	0	0	0	0	538	
3	0	0	0	0	538	
4	0	0	0	0	538	
5	0	0	0	0	538	
6	0	0	0	0	538	
7	0	0	0	0	537	
8	0	0	0	0	537	
9	0	0	0	0	536	
10	0	0	0	0	535	
11	0	0	0	0	535	
12	0	0	0	0	533	
13	0	0	0	0	532	
14	0	0	0	0	533	
15	0	0	0	0	533	
0	0	0	0	0	531	
1	0	0	0	0	531	
2	0	0	0	0	531	
3	0	0	0	0	530	
4	0	0	0	0	531	
5	0	0	0	0	531	
6	0	0	0	0	531	
7	0	0	0	0	531	
8	0	0	0	0	530	
9	0	0	0	0	529	
10	0	0	0	0	528	
11	0	0	0	0	529	
12	0	0	0	0	529	
13	0	0	0	0	528	
14	0	0	0	0	527	
15	0	0	0	0	526	
0	0	0	0	0	526	
1	0	0	0	0	527	
2	0	0	0	0	531	
3	0	0	0	0	537	
4	0	0	0	0	543	
5	0	0	0	0	548	
6	0	0	0	0	554	
7	0	0	0	0	558	
8	0	0	0	0	561	
9	0	0	0	0	563	
10	0	0	0	0	563	
11	0	0	0	0	564	
12	0	0	0	0	567	
13	0	0	0	0	571	
14	0	0	0	0	575	
15	0	0	0	0	579	
0	0	0	0	0	583	
1	0	0	0	0	583	
2	0	0	0	0	581	
3	0	0	0	0	574	
4	0	0	0	0	562	
5	0	0	0	0	547	
6	0	0	0	0	528	
7	0	0	0	0	506	
8	0	0	0	0	481	
9	0	0	0	0	456	
10	0	0	0	0	431	
11	0	0	0	0	403	
12	0	0	0	0	372	
13	0	0	0	0	338	
14	0	0	0	0	300	
15	0	0	0	0	258	
0	0	0	0	0	211	
1	0	0	0	0	164	
2	0	0	0	0	124	
3	0	0	0	0	93	
4	0	0	0	0	74	
5	0	0	0	0	68	
6	0	0	0	0	74	
7	0	0	0	0	85	
8	0	0	0	0	102	
9	0	0	0	0	127	
10	0	0	0	0	161	
11	0	0	0	0	201	
12	0	0	0	0	246	
13	0	0	0	0	289	
14	0	0	0	0	333	
15	0	0	0	0	372	
0	0	0	0	0	408	
1	0	0	0	0	440	
2	0	0	0	0	467	
3	0	0	0	0	491	
4	0	0	0	0	515	
5	0	0	0	0	537	
6	0	0	0	0	560	
7	0	0	0	0	583	
8	0	0	0	0	605	
9	0	0	0	0	623	
10	0	0	0	0	642	
11	0	0	0	0	661	
12	0	0	0	0	678	
13	0	0	0	0	692	
14	0	0	0	0	704	
15	0	0	0	0	712	
0	0	0	0	0	718	
1	0	0	0	0	718	
2	0	0	0	0	717	
3	0	0	0	0	713	
4	0	0	0	0	707	
5	0	0	0	0	700	
6	0	0	0	0	692	
7	0	0	0	0	686	
8	0	0	0	0	678	
9	0	0	0	0	671	
10	0	0	0	0	663	
11	0	0	0	0	655	
12	0	0	0	0	648	
13	0	0	0	0	640	
14	0	0	0	0	634	
15	0	0	0	0	627	
0	0	0	0	0	619	
1	0	0	0	0	612	
2	0	0	0	0	605	
3	0	0	0	0	598	
4	0	0	0	0	592	
5	0	0	0	0	587	
6	0	0	0	0	582	
7	0	0	0	0	577	
8	0	0	0	0	574	
9	0	0	0	0	572	
10	0	0	0	0	568	
11	0	0	0	0	564	
12	0	0	0	0	561	
13	0	0	0	0	560	
14	0	0	0	0	559	
15	0	0	0	0	557	
0	0	0	0	0	556	
1	0	0	0	0	556	
2	0	0	0	0	554	
3	0	0	0	0	553	
4	0	0	0	0	553	
5	0	0	0	0	552	
6	0	0	0	0	552	
7	0	0	0	0	550	
8	0	0	0	0	549	
9	0	0	0	0	549	
10	0	0	0	0	549	
11	0	0	0	0	549	
12	0	0	0	0	548	
13	0	0	0	0	547	
14	0	0	0	0	546	
15	0	0	0	0	545	
0	0	0	0	0	544	
1	0	0	0	0	544	
2	0	0	0	0	544	
3	0	0	0	0	543	
4	0	0	0	0	543	
5	0	0	0	0	542	
6	0	0	0	0	542	
7	0	0	0	0	542	
8	0	0	0	0	541	
9	0	0	0	0	541	
10	0	0	0	0	540	
11	0	0	0	0	540	
12	0	0	0	0	540	
13	0	0	0	0	539	
14	0	0	0	0	540	
15	0	0	0	0	539	
0	0	0	0	0	537	
1	0	0	0	0	538	
2	0	0	0	0	538	
3	0	0	0	0	537	
4	0	0	0	0	536	
5	0	0	0	0	536	
6	0	0	0	0	535	
7	0	0	0	0	534	
8	0	0	0	0	533	
9	0	0	0	0	533	
10	0	0	0	0	533	
11	0	0	0	0	533	
12	0	0	0	0	532	
13	0	0	0	0	532	
14	0	0	0	0	532	
15	0	0	0	0	531	
0	0	0	0	0	531	
1	0	0	0	0	530	
2	0	0	0	0	529	
3	0	0	0	0	526	
4	0	0	0	0	523	
5	0	0	0	0	521	
6	0	0	0	0	520	
7	0	0	0	0	519	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	518	
12	0	0	0	0	517	
13	0	0	0	0	516	
14	0	0	0	0	516	
15	0	0	0	0	516	
0	0	0	0	0	516	
1	0	0	0	0	516	
2	0	0	0	0	514	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	510	
10	0	0	0	0	510	
11	0	0	0	0	509	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	511	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	507	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	503	
6	0	0	0	0	502	
7	0	0	0	0	500	
8	0	0	0	0	499	
9	0	0	0	0	499	
10	0	0	0	0	500	
11	0	0	0	0	500	
12	0	0	0	0	500	
13	0	0	0	0	500	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	499	
1	0	0	0	0	499	
2	0	0	0	0	497	
3	0	0	0	0	496	
4	0	0	0	0	496	
5	0	0	0	0	494	
6	0	0	0	0	493	
7	0	0	0	0	492	
8	0	0	0	0	491	
9	0	0	0	0	492	
10	0	0	0	0	491	
11	0	0	0	0	489	
12	0	0	0	0	489	
13	0	0	0	0	489	
14	0	0	0	0	489	
15	0	0	0	0	487	
0	0	0	0	0	486	
1	0	0	0	0	486	
2	0	0	0	0	487	
3	0	0	0	0	487	
4	0	0	0	0	486	
5	0	0	0	0	485	
6	0	0	0	0	483	
7	0	0	0	0	483	
8	0	0	0	0	481	
9	0	0	0	0	480	
10	0	0	0	0	480	
11	0	0	0	0	479	
12	0	0	0	0	478	
13	0	0	0	0	475	
14	0	0	0	0	473	
15	0	0	0	0	472	
0	0	0	0	0	472	
1	0	0	0	0	471	
2	0	0	0	0	471	
3	0	0	0	0	470	
4	0	0	0	0	470	
5	0	0	0	0	469	
6	0	0	0	0	467	
7	0	0	0	0	467	
8	0	0	0	0	467	
9	0	0	0	0	466	
10	0	0	0	0	466	
11	0	0	0	0	466	
12	0	0	0	0	467	
13	0	0	0	0	467	
14	0	0	0	0	467	
15	0	0	0	0	468	
0	0	0	0	0	468	
1	0	0	0	0	470	
2	0	0	0	0	469	
3	0	0	0	0	469	
4	0	0	0	0	469	
5	0	0	0	0	470	
6	0	0	0	0	473	
7	0	0	0	0	475	
8	0	0	0	0	475	
9	0	0	0	0	475	
10	0	0	0	0	475	
11	0	0	0	0	475	
12	0	0	0	0	473	
13	0	0	0	0	472	
14	0	0	0	0	473	
15	0	0	0	0	474	
0	0	0	0	0	476	
1	0	0	0	0	477	
2	0	0	0	0	477	
3	0	0	0	0	477	
4	0	0	0	0	477	
5	0	0	0	0	478	
6	0	0	0	0	478	
7	0	0	0	0	477	
8	0	0	0	0	477	
9	0	0	0	0	477	
10	0	0	0	0	478	
11	0	0	0	0	479	
12	0	0	0	0	479	
13	0	0	0	0	479	
14	0	0	0	0	479	
15	0	0	0	0	481	
0	0	0	0	0	480	
1	0	0	0	0	480	
2	0	0	0	0	480	
3	0	0	0	0	480	
4	0	0	0	0	482	
5	0	0	0	0	483	
6	0	0	0	0	484	
7	0	0	0	0	488	
8	0	0	0	0	491	
9	0	0	0	0	493	
10	0	0	0	0	495	
11	0	0	0	0	497	
12	0	0	0	0	497	
13	0	0	0	0	498	
14	0	0	0	0	500	
15	0	0	0	0	500	
0	0	0	0	0	501	
1	0	0	0	0	503	
2	0	0	0	0	502	
3	0	0	0	0	502	
4	0	0	0	0	503	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	506	
9	0	0	0	0	506	
10	0	0	0	0	506	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	509	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	512	
4	0	0	0	0	514	
5	0	0	0	0	515	
6	0	0	0	0	514	
7	0	0	0	0	515	
8	0	0	0	0	515	
9	0	0	0	0	515	
10	0	0	0	0	517	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	520	
14	0	0	0	0	520	
15	0	0	0	0	521	
0	0	0	0	0	521	
1	0	0	0	0	521	
2	0	0	0	0	523	
3	0	0	0	0	524	
4	0	0	0	0	524	
5	0	0	0	0	524	
